FeatureCode,DateCode,Measurement,Units,Value,Cancer Type,Gender
S08000029,2014,Count,Cases,1121,Malignant Neoplasms,Male
S08000029,1999,Count,Cases,803,Malignant Neoplasms,Male
S08000029,1998,Count,Cases,138,Prostate Cancer,Male
S08000029,2013,Count,Cases,2259,Malignant Neoplasms,All
S08000029,2007,Count,Cases,977,Malignant Neoplasms,Male
S08000029,2013,Count,Cases,268,Prostate Cancer,Male
S08000029,2007,Count,Cases,178,Prostate Cancer,Male
S08000029,2015,Count,Cases,2200,Malignant Neoplasms,All
S08000029,2013,Count,Cases,329,Breast Cancer,Female
S08000029,2011,Count,Cases,381,Lung Cancer,All
S08000029,2000,Count,Cases,330,Breast Cancer,Female
S08000029,2003,Count,Cases,1895,Malignant Neoplasms,All
S08000029,2016,Count,Cases,229,Prostate Cancer,Male
S08000029,2007,Count,Cases,1014,Malignant Neoplasms,Female
S08000029,2013,Count,Cases,264,Colorectal Cancer,All
S08000029,1997,Count,Cases,272,Lung Cancer,All
S08000029,2008,Count,Cases,1010,Malignant Neoplasms,Female
S08000029,2013,Count,Cases,1124,Malignant Neoplasms,Male
S08000029,2003,Count,Cases,237,Colorectal Cancer,All
S08000029,2015,Count,Cases,233,Colorectal Cancer,All
S08000029,2002,Count,Cases,1791,Malignant Neoplasms,All
S08000029,2014,Count,Cases,385,Lung Cancer,All
S08000029,1998,Count,Cases,853,Malignant Neoplasms,Female
S08000029,2001,Count,Cases,139,Prostate Cancer,Male
S08000029,2001,Count,Cases,1712,Malignant Neoplasms,All
S08000029,2005,Count,Cases,974,Malignant Neoplasms,Female
S08000029,2005,Count,Cases,1878,Malignant Neoplasms,All
S08000029,2006,Count,Cases,1122,Malignant Neoplasms,Female
S08000029,2001,Count,Cases,278,Colorectal Cancer,All
S08000029,2015,Count,Cases,1142,Malignant Neoplasms,Female
S08000029,2016,Count,Cases,1079,Malignant Neoplasms,Male
S08000029,2005,Count,Cases,904,Malignant Neoplasms,Male
S08000029,2000,Count,Cases,281,Colorectal Cancer,All
S08000029,2001,Count,Cases,298,Lung Cancer,All
S08000029,2002,Count,Cases,227,Breast Cancer,Female
S08000029,2000,Count,Cases,115,Prostate Cancer,Male
S08000029,2002,Count,Cases,160,Prostate Cancer,Male
S08000029,1998,Count,Cases,313,Lung Cancer,All
S08000029,2006,Count,Cases,231,Colorectal Cancer,All
S08000029,2015,Count,Cases,333,Breast Cancer,Female
S08000029,2006,Count,Cases,440,Breast Cancer,Female
S08000029,2007,Count,Cases,1991,Malignant Neoplasms,All
S08000029,2012,Count,Cases,1171,Malignant Neoplasms,Female
S08000029,2013,Count,Cases,1135,Malignant Neoplasms,Female
S08000029,1999,Count,Cases,1688,Malignant Neoplasms,All
S08000029,2016,Count,Cases,2229,Malignant Neoplasms,All
S08000029,2010,Count,Cases,1074,Malignant Neoplasms,Female
S08000029,2004,Count,Cases,1808,Malignant Neoplasms,All
S08000029,2017,Count,Cases,1118,Malignant Neoplasms,Female
S08000029,2004,Count,Cases,892,Malignant Neoplasms,Female
S08000029,2002,Count,Cases,212,Colorectal Cancer,All
S08000029,2017,Count,Cases,269,Prostate Cancer,Male
S08000029,2003,Count,Cases,997,Malignant Neoplasms,Female
S08000029,2016,Count,Cases,354,Breast Cancer,Female
S08000029,2014,Count,Cases,1146,Malignant Neoplasms,Female
S08000029,2011,Count,Cases,1061,Malignant Neoplasms,Female
S08000029,1997,Count,Cases,221,Colorectal Cancer,All
S08000029,1997,Count,Cases,919,Malignant Neoplasms,Female
S08000029,2017,Count,Cases,239,Colorectal Cancer,All
S08000029,2000,Count,Cases,1822,Malignant Neoplasms,All
S08000029,2004,Count,Cases,248,Breast Cancer,Female
S08000029,1999,Count,Cases,885,Malignant Neoplasms,Female
S08000029,2010,Count,Cases,309,Breast Cancer,Female
S08000029,2007,Count,Cases,244,Breast Cancer,Female
S08000029,1999,Count,Cases,128,Prostate Cancer,Male
S08000029,2012,Count,Cases,1133,Malignant Neoplasms,Male
S08000029,2003,Count,Cases,347,Breast Cancer,Female
S08000029,2009,Count,Cases,342,Breast Cancer,Female
S08000029,1999,Count,Cases,215,Breast Cancer,Female
S08000029,2009,Count,Cases,2169,Malignant Neoplasms,All
S08000029,2003,Count,Cases,185,Prostate Cancer,Male
S08000029,2006,Count,Cases,331,Lung Cancer,All
S08000029,2002,Count,Cases,882,Malignant Neoplasms,Female
S08000029,2010,Count,Cases,1016,Malignant Neoplasms,Male
S08000029,2000,Count,Cases,987,Malignant Neoplasms,Female
S08000029,1997,Count,Cases,286,Breast Cancer,Female
S08000029,1997,Count,Cases,834,Malignant Neoplasms,Male
S08000029,1998,Count,Cases,1668,Malignant Neoplasms,All
S08000029,2002,Count,Cases,909,Malignant Neoplasms,Male
S08000029,1998,Count,Cases,222,Colorectal Cancer,All
S08000029,2003,Count,Cases,898,Malignant Neoplasms,Male
S08000029,2017,Count,Cases,295,Breast Cancer,Female
S08000029,2008,Count,Cases,237,Breast Cancer,Female
S08000029,2007,Count,Cases,249,Colorectal Cancer,All
S08000029,2008,Count,Cases,355,Lung Cancer,All
S08000029,2008,Count,Cases,1038,Malignant Neoplasms,Male
S08000029,2012,Count,Cases,269,Colorectal Cancer,All
S08000029,2001,Count,Cases,195,Breast Cancer,Female
S08000029,2017,Count,Cases,1114,Malignant Neoplasms,Male
S08000029,2011,Count,Cases,1149,Malignant Neoplasms,Male
S08000029,2004,Count,Cases,916,Malignant Neoplasms,Male
S08000029,2001,Count,Cases,854,Malignant Neoplasms,Female
S08000029,2007,Count,Cases,359,Lung Cancer,All
S08000029,2005,Count,Cases,194,Prostate Cancer,Male
S08000029,2014,Count,Cases,306,Breast Cancer,Female
S08000029,2000,Count,Cases,274,Lung Cancer,All
S08000029,2008,Count,Cases,2048,Malignant Neoplasms,All
S08000029,2015,Count,Cases,1058,Malignant Neoplasms,Male
S08000029,2006,Count,Cases,2122,Malignant Neoplasms,All
S08000029,2004,Count,Cases,181,Prostate Cancer,Male
S08000029,2005,Count,Cases,231,Colorectal Cancer,All
S08000030,2005,Count,Cases,1114,Malignant Neoplasms,Female
S08000030,2005,Count,Cases,2147,Malignant Neoplasms,All
S08000030,2010,Count,Cases,1112,Malignant Neoplasms,Male
S08000030,2007,Count,Cases,2380,Malignant Neoplasms,All
S08000030,2008,Count,Cases,1196,Malignant Neoplasms,Male
S08000030,2006,Count,Cases,2132,Malignant Neoplasms,All
S08000030,2015,Count,Cases,234,Prostate Cancer,Male
S08000030,2007,Count,Cases,1121,Malignant Neoplasms,Male
S08000030,2017,Count,Cases,2691,Malignant Neoplasms,All
S08000030,2002,Count,Cases,1037,Malignant Neoplasms,Male
S08000030,2006,Count,Cases,1066,Malignant Neoplasms,Male
S08000030,2000,Count,Cases,2184,Malignant Neoplasms,All
S08000030,2005,Count,Cases,1033,Malignant Neoplasms,Male
S08000030,2008,Count,Cases,219,Prostate Cancer,Male
S08000030,2001,Count,Cases,1131,Malignant Neoplasms,Female
S08000030,2014,Count,Cases,324,Colorectal Cancer,All
S08000030,2011,Count,Cases,317,Colorectal Cancer,All
S08000030,2009,Count,Cases,228,Prostate Cancer,Male
S08000030,2004,Count,Cases,328,Colorectal Cancer,All
S08000030,2015,Count,Cases,1356,Malignant Neoplasms,Female
S08000030,2007,Count,Cases,329,Colorectal Cancer,All
S08000030,2016,Count,Cases,1288,Malignant Neoplasms,Male
S08000030,1999,Count,Cases,286,Breast Cancer,Female
S08000030,2010,Count,Cases,344,Colorectal Cancer,All
S08000030,2011,Count,Cases,403,Breast Cancer,Female
S08000030,2016,Count,Cases,429,Breast Cancer,Female
S08000030,2002,Count,Cases,1078,Malignant Neoplasms,Female
S08000030,1998,Count,Cases,2071,Malignant Neoplasms,All
S08000030,2008,Count,Cases,360,Colorectal Cancer,All
S08000030,2017,Count,Cases,321,Colorectal Cancer,All
S08000030,2013,Count,Cases,1351,Malignant Neoplasms,Female
S08000030,1999,Count,Cases,2144,Malignant Neoplasms,All
S08000030,2014,Count,Cases,1326,Malignant Neoplasms,Female
S08000030,2012,Count,Cases,1171,Malignant Neoplasms,Female
S08000030,2003,Count,Cases,188,Prostate Cancer,Male
S08000030,2015,Count,Cases,1227,Malignant Neoplasms,Male
S08000030,2017,Count,Cases,1393,Malignant Neoplasms,Female
S08000030,2009,Count,Cases,306,Colorectal Cancer,All
S08000030,2012,Count,Cases,305,Colorectal Cancer,All
S08000030,2003,Count,Cases,2138,Malignant Neoplasms,All
S08000030,2013,Count,Cases,333,Colorectal Cancer,All
S08000030,2006,Count,Cases,288,Colorectal Cancer,All
S08000030,2011,Count,Cases,1329,Malignant Neoplasms,Female
S08000030,2010,Count,Cases,1260,Malignant Neoplasms,Female
S08000030,2007,Count,Cases,1259,Malignant Neoplasms,Female
S08000030,2016,Count,Cases,2697,Malignant Neoplasms,All
S08000030,2009,Count,Cases,1222,Malignant Neoplasms,Female
S08000030,2010,Count,Cases,349,Breast Cancer,Female
S08000030,1998,Count,Cases,1113,Malignant Neoplasms,Female
S08000030,2000,Count,Cases,1114,Malignant Neoplasms,Female
S08000030,2002,Count,Cases,2115,Malignant Neoplasms,All
S08000030,2013,Count,Cases,260,Prostate Cancer,Male
S08000030,2016,Count,Cases,1409,Malignant Neoplasms,Female
S08000030,2000,Count,Cases,368,Colorectal Cancer,All
S08000030,1997,Count,Cases,2098,Malignant Neoplasms,All
S08000030,2009,Count,Cases,1086,Malignant Neoplasms,Male
S08000030,2004,Count,Cases,2332,Malignant Neoplasms,All
S08000030,1997,Count,Cases,1047,Malignant Neoplasms,Female
S08000030,1998,Count,Cases,309,Colorectal Cancer,All
S08000030,2011,Count,Cases,1140,Malignant Neoplasms,Male
S08000030,2013,Count,Cases,1235,Malignant Neoplasms,Male
S08000030,1999,Count,Cases,339,Colorectal Cancer,All
S08000030,2005,Count,Cases,282,Colorectal Cancer,All
S08000030,2012,Count,Cases,1236,Malignant Neoplasms,Male
S08000030,2002,Count,Cases,174,Prostate Cancer,Male
S08000030,2004,Count,Cases,1199,Malignant Neoplasms,Female
S08000030,2014,Count,Cases,1281,Malignant Neoplasms,Male
S08000030,1999,Count,Cases,1089,Malignant Neoplasms,Female
S08000030,2006,Count,Cases,1066,Malignant Neoplasms,Female
S08000030,2008,Count,Cases,1303,Malignant Neoplasms,Female
S08000030,2003,Count,Cases,1108,Malignant Neoplasms,Female
S08000030,2016,Count,Cases,245,Prostate Cancer,Male
S08000030,2006,Count,Cases,196,Prostate Cancer,Male
S08000030,2017,Count,Cases,1298,Malignant Neoplasms,Male
S08000030,1999,Count,Cases,1055,Malignant Neoplasms,Male
S08000030,2001,Count,Cases,319,Lung Cancer,All
S08000030,2016,Count,Cases,387,Lung Cancer,All
S08000030,2016,Count,Cases,364,Colorectal Cancer,All
S08000030,2012,Count,Cases,2407,Malignant Neoplasms,All
S08000030,2004,Count,Cases,388,Lung Cancer,All
S08000030,2015,Count,Cases,349,Colorectal Cancer,All
S08000030,2011,Count,Cases,2469,Malignant Neoplasms,All
S08000030,2010,Count,Cases,2372,Malignant Neoplasms,All
S08000030,2003,Count,Cases,348,Lung Cancer,All
S08000030,2012,Count,Cases,250,Prostate Cancer,Male
S08000030,2001,Count,Cases,181,Prostate Cancer,Male
S08000030,2013,Count,Cases,406,Breast Cancer,Female
S08000030,2011,Count,Cases,245,Prostate Cancer,Male
S08000030,1999,Count,Cases,175,Prostate Cancer,Male
S08000030,2002,Count,Cases,274,Colorectal Cancer,All
S08000030,1997,Count,Cases,251,Breast Cancer,Female
S08000030,2000,Count,Cases,311,Lung Cancer,All
S08000030,2008,Count,Cases,396,Breast Cancer,Female
S08000030,2000,Count,Cases,166,Prostate Cancer,Male
S08000030,1998,Count,Cases,339,Lung Cancer,All
S08000030,2005,Count,Cases,345,Breast Cancer,Female
S08000030,1999,Count,Cases,359,Lung Cancer,All
S08000030,2015,Count,Cases,419,Lung Cancer,All
S08000030,1998,Count,Cases,958,Malignant Neoplasms,Male
S08000030,2006,Count,Cases,355,Lung Cancer,All
S08000030,2017,Count,Cases,289,Prostate Cancer,Male
S08000030,2000,Count,Cases,289,Breast Cancer,Female
S08000030,2007,Count,Cases,345,Lung Cancer,All
S08000030,2008,Count,Cases,393,Lung Cancer,All
S08000030,2000,Count,Cases,1070,Malignant Neoplasms,Male
S08000030,2009,Count,Cases,341,Breast Cancer,Female
S08000030,2005,Count,Cases,348,Lung Cancer,All
S08000030,2004,Count,Cases,200,Prostate Cancer,Male
S08000030,2015,Count,Cases,342,Breast Cancer,Female
S08000030,2012,Count,Cases,294,Breast Cancer,Female
S08000030,2005,Count,Cases,182,Prostate Cancer,Male
S08000030,1997,Count,Cases,1051,Malignant Neoplasms,Male
S08000030,2010,Count,Cases,212,Prostate Cancer,Male
S08000030,1997,Count,Cases,368,Lung Cancer,All
S08000030,1998,Count,Cases,156,Prostate Cancer,Male
S08000030,2001,Count,Cases,996,Malignant Neoplasms,Male
S08000030,2001,Count,Cases,2127,Malignant Neoplasms,All
S08000030,2013,Count,Cases,2586,Malignant Neoplasms,All
S08000030,2014,Count,Cases,2607,Malignant Neoplasms,All
S08000030,2001,Count,Cases,315,Breast Cancer,Female
S08000030,2017,Count,Cases,423,Breast Cancer,Female
S08000030,1997,Count,Cases,158,Prostate Cancer,Male
S08000030,2002,Count,Cases,261,Breast Cancer,Female
S08000030,2003,Count,Cases,1030,Malignant Neoplasms,Male
S08000030,2009,Count,Cases,392,Lung Cancer,All
S08000030,1997,Count,Cases,304,Colorectal Cancer,All
S08000030,2010,Count,Cases,381,Lung Cancer,All
S08000030,2014,Count,Cases,427,Lung Cancer,All
S08000030,2007,Count,Cases,224,Prostate Cancer,Male
S08000030,2002,Count,Cases,337,Lung Cancer,All
S08000030,2017,Count,Cases,422,Lung Cancer,All
S08000030,2009,Count,Cases,2308,Malignant Neoplasms,All
S08000030,2008,Count,Cases,2499,Malignant Neoplasms,All
S08000030,1998,Count,Cases,301,Breast Cancer,Female
S08000030,2014,Count,Cases,265,Prostate Cancer,Male
S08000030,2015,Count,Cases,2583,Malignant Neoplasms,All
S08000030,2004,Count,Cases,1133,Malignant Neoplasms,Male
S08000030,2007,Count,Cases,360,Breast Cancer,Female
S08000030,2001,Count,Cases,323,Colorectal Cancer,All
S08000030,2006,Count,Cases,285,Breast Cancer,Female
S08000030,2004,Count,Cases,335,Breast Cancer,Female
S08000030,2011,Count,Cases,369,Lung Cancer,All
S08000030,2012,Count,Cases,402,Lung Cancer,All
S08000030,2003,Count,Cases,286,Breast Cancer,Female
S08000030,2003,Count,Cases,304,Colorectal Cancer,All
S08000030,2014,Count,Cases,354,Breast Cancer,Female
S08000030,2013,Count,Cases,377,Lung Cancer,All
S08000031,2004,Count,Cases,1267,Lung Cancer,All
S08000031,2011,Count,Cases,6723,Malignant Neoplasms,All
S08000031,2004,Count,Cases,6340,Malignant Neoplasms,All
S08000031,2008,Count,Cases,794,Colorectal Cancer,All
S08000031,2015,Count,Cases,697,Colorectal Cancer,All
S08000031,2013,Count,Cases,1379,Lung Cancer,All
S08000031,2016,Count,Cases,777,Colorectal Cancer,All
S08000031,1998,Count,Cases,814,Breast Cancer,Female
S08000031,2003,Count,Cases,478,Prostate Cancer,Male
S08000031,2011,Count,Cases,1324,Lung Cancer,All
S08000031,2017,Count,Cases,622,Prostate Cancer,Male
S08000031,2010,Count,Cases,3107,Malignant Neoplasms,Male
S08000031,2002,Count,Cases,1305,Lung Cancer,All
S08000031,2017,Count,Cases,895,Breast Cancer,Female
S08000031,2010,Count,Cases,6637,Malignant Neoplasms,All
S08000031,2014,Count,Cases,790,Colorectal Cancer,All
S08000031,2006,Count,Cases,6289,Malignant Neoplasms,All
S08000031,2005,Count,Cases,1250,Lung Cancer,All
S08000031,2012,Count,Cases,808,Colorectal Cancer,All
S08000031,2012,Count,Cases,3284,Malignant Neoplasms,Male
S08000031,2007,Count,Cases,1340,Lung Cancer,All
S08000031,2009,Count,Cases,607,Prostate Cancer,Male
S08000031,2010,Count,Cases,1311,Lung Cancer,All
S08000031,2012,Count,Cases,7016,Malignant Neoplasms,All
S08000031,2013,Count,Cases,6792,Malignant Neoplasms,All
S08000031,2004,Count,Cases,3300,Malignant Neoplasms,Female
S08000031,1998,Count,Cases,2904,Malignant Neoplasms,Male
S08000031,2011,Count,Cases,3272,Malignant Neoplasms,Male
S08000031,2004,Count,Cases,714,Colorectal Cancer,All
S08000031,2010,Count,Cases,953,Breast Cancer,Female
S08000031,2006,Count,Cases,2975,Malignant Neoplasms,Male
S08000031,2000,Count,Cases,887,Breast Cancer,Female
S08000031,1999,Count,Cases,3036,Malignant Neoplasms,Female
S08000031,2015,Count,Cases,642,Prostate Cancer,Male
S08000031,2005,Count,Cases,475,Prostate Cancer,Male
S08000031,1999,Count,Cases,724,Colorectal Cancer,All
S08000031,2007,Count,Cases,506,Prostate Cancer,Male
S08000031,2004,Count,Cases,549,Prostate Cancer,Male
S08000031,2013,Count,Cases,3505,Malignant Neoplasms,Female
S08000031,2014,Count,Cases,7053,Malignant Neoplasms,All
S08000031,2011,Count,Cases,3451,Malignant Neoplasms,Female
S08000031,2012,Count,Cases,3732,Malignant Neoplasms,Female
S08000031,2000,Count,Cases,736,Colorectal Cancer,All
S08000031,2011,Count,Cases,567,Prostate Cancer,Male
S08000031,2017,Count,Cases,3598,Malignant Neoplasms,Female
S08000031,1998,Count,Cases,713,Colorectal Cancer,All
S08000031,2012,Count,Cases,574,Prostate Cancer,Male
S08000031,2014,Count,Cases,3647,Malignant Neoplasms,Female
S08000031,2013,Count,Cases,767,Colorectal Cancer,All
S08000031,2008,Count,Cases,1335,Lung Cancer,All
S08000031,2003,Count,Cases,1256,Lung Cancer,All
S08000031,2003,Count,Cases,6172,Malignant Neoplasms,All
S08000031,1997,Count,Cases,3297,Malignant Neoplasms,Female
S08000031,1997,Count,Cases,740,Colorectal Cancer,All
S08000031,2002,Count,Cases,3208,Malignant Neoplasms,Female
S08000031,1997,Count,Cases,1327,Lung Cancer,All
S08000031,1999,Count,Cases,780,Breast Cancer,Female
S08000031,2001,Count,Cases,454,Prostate Cancer,Male
S08000031,2000,Count,Cases,402,Prostate Cancer,Male
S08000031,2008,Count,Cases,3432,Malignant Neoplasms,Female
S08000031,2016,Count,Cases,716,Prostate Cancer,Male
S08000031,2017,Count,Cases,3270,Malignant Neoplasms,Male
S08000031,2002,Count,Cases,509,Prostate Cancer,Male
S08000031,2012,Count,Cases,1438,Lung Cancer,All
S08000031,2002,Count,Cases,830,Breast Cancer,Female
S08000031,2003,Count,Cases,3200,Malignant Neoplasms,Female
S08000031,1998,Count,Cases,3141,Malignant Neoplasms,Female
S08000031,2006,Count,Cases,484,Prostate Cancer,Male
S08000031,1997,Count,Cases,6231,Malignant Neoplasms,All
S08000031,1998,Count,Cases,6045,Malignant Neoplasms,All
S08000031,2008,Count,Cases,537,Prostate Cancer,Male
S08000031,2015,Count,Cases,3337,Malignant Neoplasms,Male
S08000031,2008,Count,Cases,3100,Malignant Neoplasms,Male
S08000031,1999,Count,Cases,2850,Malignant Neoplasms,Male
S08000031,2001,Count,Cases,789,Colorectal Cancer,All
S08000031,1999,Count,Cases,5886,Malignant Neoplasms,All
S08000031,2001,Count,Cases,6078,Malignant Neoplasms,All
S08000031,2008,Count,Cases,875,Breast Cancer,Female
S08000031,2012,Count,Cases,1006,Breast Cancer,Female
S08000031,2009,Count,Cases,840,Colorectal Cancer,All
S08000031,2016,Count,Cases,3556,Malignant Neoplasms,Female
S08000031,2002,Count,Cases,2958,Malignant Neoplasms,Male
S08000031,2017,Count,Cases,1328,Lung Cancer,All
S08000031,2005,Count,Cases,3192,Malignant Neoplasms,Female
S08000031,2001,Count,Cases,3077,Malignant Neoplasms,Female
S08000031,2010,Count,Cases,522,Prostate Cancer,Male
S08000031,2016,Count,Cases,902,Breast Cancer,Female
S08000031,2009,Count,Cases,3257,Malignant Neoplasms,Male
S08000031,2014,Count,Cases,956,Breast Cancer,Female
S08000031,2013,Count,Cases,967,Breast Cancer,Female
S08000031,2007,Count,Cases,6278,Malignant Neoplasms,All
S08000031,2000,Count,Cases,2786,Malignant Neoplasms,Male
S08000031,1999,Count,Cases,392,Prostate Cancer,Male
S08000031,2006,Count,Cases,1354,Lung Cancer,All
S08000031,2000,Count,Cases,1264,Lung Cancer,All
S08000031,2007,Count,Cases,2988,Malignant Neoplasms,Male
S08000031,1997,Count,Cases,375,Prostate Cancer,Male
S08000031,2006,Count,Cases,908,Breast Cancer,Female
S08000031,2015,Count,Cases,6987,Malignant Neoplasms,All
S08000031,2011,Count,Cases,868,Colorectal Cancer,All
S08000031,2005,Count,Cases,2911,Malignant Neoplasms,Male
S08000031,1998,Count,Cases,1288,Lung Cancer,All
S08000031,1998,Count,Cases,364,Prostate Cancer,Male
S08000031,2010,Count,Cases,3530,Malignant Neoplasms,Female
S08000031,2004,Count,Cases,882,Breast Cancer,Female
S08000031,2017,Count,Cases,6868,Malignant Neoplasms,All
S08000031,2004,Count,Cases,3040,Malignant Neoplasms,Male
S08000031,2011,Count,Cases,908,Breast Cancer,Female
S08000031,2005,Count,Cases,720,Colorectal Cancer,All
S08000031,2007,Count,Cases,3290,Malignant Neoplasms,Female
S08000031,2001,Count,Cases,736,Breast Cancer,Female
S08000031,2001,Count,Cases,3001,Malignant Neoplasms,Male
S08000031,2015,Count,Cases,3650,Malignant Neoplasms,Female
S08000031,1997,Count,Cases,783,Breast Cancer,Female
S08000031,2014,Count,Cases,1369,Lung Cancer,All
S08000031,2008,Count,Cases,6532,Malignant Neoplasms,All
S08000031,2000,Count,Cases,6032,Malignant Neoplasms,All
S08000031,2009,Count,Cases,6810,Malignant Neoplasms,All
S08000031,2005,Count,Cases,823,Breast Cancer,Female
S08000031,2015,Count,Cases,1297,Lung Cancer,All
