area_code,reference_area,area_type,year,gender,cancer_type,value,units
S08000030,Tayside,Health Board,1999,All,Lung Cancer,359,Cases
S08000030,Tayside,Health Board,2015,All,Lung Cancer,419,Cases
S08000030,Tayside,Health Board,1998,Male,Malignant Neoplasms,958,Cases
S08000030,Tayside,Health Board,2006,All,Lung Cancer,355,Cases
S08000030,Tayside,Health Board,2017,Male,Prostate Cancer,289,Cases
S08000030,Tayside,Health Board,2000,Female,Breast Cancer,289,Cases
S08000030,Tayside,Health Board,2007,All,Lung Cancer,345,Cases
S08000030,Tayside,Health Board,2008,All,Lung Cancer,393,Cases
S08000030,Tayside,Health Board,2000,Male,Malignant Neoplasms,1070,Cases
S08000030,Tayside,Health Board,2009,Female,Breast Cancer,341,Cases
S08000030,Tayside,Health Board,2005,All,Lung Cancer,348,Cases
S08000030,Tayside,Health Board,2004,Male,Prostate Cancer,200,Cases
S08000030,Tayside,Health Board,2015,Female,Breast Cancer,342,Cases
S08000030,Tayside,Health Board,2012,Female,Breast Cancer,294,Cases
S08000030,Tayside,Health Board,2005,Male,Prostate Cancer,182,Cases
S08000030,Tayside,Health Board,1997,Male,Malignant Neoplasms,1051,Cases
S08000030,Tayside,Health Board,2010,Male,Prostate Cancer,212,Cases
S08000030,Tayside,Health Board,1997,All,Lung Cancer,368,Cases
S08000030,Tayside,Health Board,1998,Male,Prostate Cancer,156,Cases
S08000030,Tayside,Health Board,2001,Male,Malignant Neoplasms,996,Cases
S08000030,Tayside,Health Board,2001,All,Malignant Neoplasms,2127,Cases
S08000030,Tayside,Health Board,2013,All,Malignant Neoplasms,2586,Cases
S08000030,Tayside,Health Board,2014,All,Malignant Neoplasms,2607,Cases
S08000030,Tayside,Health Board,2001,Female,Breast Cancer,315,Cases
S08000030,Tayside,Health Board,2017,Female,Breast Cancer,423,Cases
S08000030,Tayside,Health Board,1997,Male,Prostate Cancer,158,Cases
S08000030,Tayside,Health Board,2002,Female,Breast Cancer,261,Cases
S08000030,Tayside,Health Board,2003,Male,Malignant Neoplasms,1030,Cases
S08000030,Tayside,Health Board,2009,All,Lung Cancer,392,Cases
S08000030,Tayside,Health Board,1997,All,Colorectal Cancer,304,Cases
S08000030,Tayside,Health Board,2010,All,Lung Cancer,381,Cases
S08000030,Tayside,Health Board,2014,All,Lung Cancer,427,Cases
S08000030,Tayside,Health Board,2007,Male,Prostate Cancer,224,Cases
S08000030,Tayside,Health Board,2002,All,Lung Cancer,337,Cases
S08000030,Tayside,Health Board,2017,All,Lung Cancer,422,Cases
S08000030,Tayside,Health Board,2009,All,Malignant Neoplasms,2308,Cases
S08000030,Tayside,Health Board,2008,All,Malignant Neoplasms,2499,Cases
S08000030,Tayside,Health Board,1998,Female,Breast Cancer,301,Cases
S08000030,Tayside,Health Board,2014,Male,Prostate Cancer,265,Cases
S08000030,Tayside,Health Board,2015,All,Malignant Neoplasms,2583,Cases
S08000030,Tayside,Health Board,2004,Male,Malignant Neoplasms,1133,Cases
S08000030,Tayside,Health Board,2007,Female,Breast Cancer,360,Cases
S08000030,Tayside,Health Board,2001,All,Colorectal Cancer,323,Cases
S08000030,Tayside,Health Board,2006,Female,Breast Cancer,285,Cases
S08000030,Tayside,Health Board,2004,Female,Breast Cancer,335,Cases
S08000030,Tayside,Health Board,2011,All,Lung Cancer,369,Cases
S08000030,Tayside,Health Board,2012,All,Lung Cancer,402,Cases
S08000030,Tayside,Health Board,2003,Female,Breast Cancer,286,Cases
S08000030,Tayside,Health Board,2003,All,Colorectal Cancer,304,Cases
S08000030,Tayside,Health Board,2014,Female,Breast Cancer,354,Cases
S08000030,Tayside,Health Board,2013,All,Lung Cancer,377,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,All,Lung Cancer,1267,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,All,Malignant Neoplasms,6723,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,All,Malignant Neoplasms,6340,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,All,Colorectal Cancer,794,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,All,Colorectal Cancer,697,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,All,Lung Cancer,1379,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,All,Colorectal Cancer,777,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,Female,Breast Cancer,814,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,Male,Prostate Cancer,478,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,All,Lung Cancer,1324,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,Male,Prostate Cancer,622,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,Male,Malignant Neoplasms,3107,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,All,Lung Cancer,1305,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,Female,Breast Cancer,895,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,All,Malignant Neoplasms,6637,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,All,Colorectal Cancer,790,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,All,Malignant Neoplasms,6289,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,All,Lung Cancer,1250,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,All,Colorectal Cancer,808,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,Male,Malignant Neoplasms,3284,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,All,Lung Cancer,1340,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,Male,Prostate Cancer,607,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,All,Lung Cancer,1311,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,All,Malignant Neoplasms,7016,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,All,Malignant Neoplasms,6792,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,Female,Malignant Neoplasms,3300,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,Male,Malignant Neoplasms,2904,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,Male,Malignant Neoplasms,3272,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,All,Colorectal Cancer,714,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,Female,Breast Cancer,953,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,Male,Malignant Neoplasms,2975,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,Female,Breast Cancer,887,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,Female,Malignant Neoplasms,3036,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,Male,Prostate Cancer,642,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,Male,Prostate Cancer,475,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,All,Colorectal Cancer,724,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,Male,Prostate Cancer,506,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,Male,Prostate Cancer,549,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,Female,Malignant Neoplasms,3505,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,All,Malignant Neoplasms,7053,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,Female,Malignant Neoplasms,3451,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,Female,Malignant Neoplasms,3732,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,All,Colorectal Cancer,736,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,Male,Prostate Cancer,567,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,Female,Malignant Neoplasms,3598,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,All,Colorectal Cancer,713,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,Male,Prostate Cancer,574,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,Female,Malignant Neoplasms,3647,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,All,Colorectal Cancer,767,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,All,Lung Cancer,1335,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,All,Lung Cancer,1256,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,All,Malignant Neoplasms,6172,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,Female,Malignant Neoplasms,3297,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,All,Colorectal Cancer,740,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,Female,Malignant Neoplasms,3208,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,All,Lung Cancer,1327,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,Female,Breast Cancer,780,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,Male,Prostate Cancer,454,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,Male,Prostate Cancer,402,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,Female,Malignant Neoplasms,3432,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,Male,Prostate Cancer,716,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,Male,Malignant Neoplasms,3270,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,Male,Prostate Cancer,509,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,All,Lung Cancer,1438,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,Female,Breast Cancer,830,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,Female,Malignant Neoplasms,3200,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,Female,Malignant Neoplasms,3141,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,Male,Prostate Cancer,484,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,All,Malignant Neoplasms,6231,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,All,Malignant Neoplasms,6045,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,Male,Prostate Cancer,537,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,Male,Malignant Neoplasms,3337,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,Male,Malignant Neoplasms,3100,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,Male,Malignant Neoplasms,2850,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,All,Colorectal Cancer,789,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,All,Malignant Neoplasms,5886,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,All,Malignant Neoplasms,6078,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,Female,Breast Cancer,875,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2012,Female,Breast Cancer,1006,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,All,Colorectal Cancer,840,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,Female,Malignant Neoplasms,3556,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,Male,Malignant Neoplasms,2958,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,All,Lung Cancer,1328,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,Female,Malignant Neoplasms,3192,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,Female,Malignant Neoplasms,3077,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,Male,Prostate Cancer,522,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,Female,Breast Cancer,902,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,Male,Malignant Neoplasms,3257,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,Female,Breast Cancer,956,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,Female,Breast Cancer,967,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,All,Malignant Neoplasms,6278,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,Male,Malignant Neoplasms,2786,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,Male,Prostate Cancer,392,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,All,Lung Cancer,1354,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,All,Lung Cancer,1264,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,Male,Malignant Neoplasms,2988,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,Male,Prostate Cancer,375,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,Female,Breast Cancer,908,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,All,Malignant Neoplasms,6987,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,All,Colorectal Cancer,868,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,Male,Malignant Neoplasms,2911,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,All,Lung Cancer,1288,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1998,Male,Prostate Cancer,364,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,Female,Malignant Neoplasms,3530,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,Female,Breast Cancer,882,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,All,Malignant Neoplasms,6868,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2004,Male,Malignant Neoplasms,3040,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2011,Female,Breast Cancer,908,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,All,Colorectal Cancer,720,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,Female,Malignant Neoplasms,3290,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,Female,Breast Cancer,736,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,Male,Malignant Neoplasms,3001,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,Female,Malignant Neoplasms,3650,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,Female,Breast Cancer,783,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,All,Lung Cancer,1369,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2008,All,Malignant Neoplasms,6532,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,All,Malignant Neoplasms,6032,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,All,Malignant Neoplasms,6810,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,Female,Breast Cancer,823,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,All,Lung Cancer,1297,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2015,Female,Breast Cancer,1066,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,All,Colorectal Cancer,766,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1999,All,Lung Cancer,1247,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2005,All,Malignant Neoplasms,6103,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,All,Malignant Neoplasms,6166,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,Female,Breast Cancer,836,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,All,Lung Cancer,1296,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,Male,Malignant Neoplasms,3422,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2010,All,Colorectal Cancer,805,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,Male,Malignant Neoplasms,2972,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,Female,Breast Cancer,985,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2016,All,Malignant Neoplasms,6978,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2007,All,Colorectal Cancer,731,Cases
S08000031,Greater Glasgow and Clyde,Health Board,1997,Male,Malignant Neoplasms,2934,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,Male,Malignant Neoplasms,3406,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2002,All,Colorectal Cancer,747,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2001,All,Lung Cancer,1175,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,Female,Malignant Neoplasms,3553,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,All,Colorectal Cancer,734,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,Male,Malignant Neoplasms,3287,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2000,Female,Malignant Neoplasms,3246,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2013,Male,Prostate Cancer,605,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2009,All,Lung Cancer,1340,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2003,Female,Breast Cancer,829,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2017,All,Colorectal Cancer,781,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2006,Female,Malignant Neoplasms,3314,Cases
S08000031,Greater Glasgow and Clyde,Health Board,2014,Male,Prostate Cancer,664,Cases
S08000032,Lanarkshire,Health Board,2016,Female,Malignant Neoplasms,2073,Cases
S08000032,Lanarkshire,Health Board,1998,Male,Malignant Neoplasms,1444,Cases
S08000032,Lanarkshire,Health Board,2002,Female,Breast Cancer,447,Cases
S08000032,Lanarkshire,Health Board,2006,All,Lung Cancer,620,Cases
S08000032,Lanarkshire,Health Board,2005,Female,Breast Cancer,475,Cases
S08000032,Lanarkshire,Health Board,2017,Male,Malignant Neoplasms,1925,Cases
S08000032,Lanarkshire,Health Board,2017,Male,Prostate Cancer,409,Cases
S08000032,Lanarkshire,Health Board,2013,All,Lung Cancer,654,Cases
S08000032,Lanarkshire,Health Board,2001,All,Colorectal Cancer,328,Cases
S08000032,Lanarkshire,Health Board,2008,Female,Breast Cancer,541,Cases
S08000032,Lanarkshire,Health Board,2004,Female,Breast Cancer,480,Cases
S08000032,Lanarkshire,Health Board,2001,Female,Malignant Neoplasms,1523,Cases
S08000032,Lanarkshire,Health Board,2014,Female,Breast Cancer,587,Cases
S08000032,Lanarkshire,Health Board,2003,Male,Prostate Cancer,197,Cases
S08000032,Lanarkshire,Health Board,2009,All,Lung Cancer,635,Cases
S08000032,Lanarkshire,Health Board,2017,Female,Malignant Neoplasms,2036,Cases
S08000032,Lanarkshire,Health Board,2007,All,Lung Cancer,603,Cases
S08000032,Lanarkshire,Health Board,1998,All,Colorectal Cancer,346,Cases
S08000032,Lanarkshire,Health Board,2011,All,Colorectal Cancer,484,Cases
S08000032,Lanarkshire,Health Board,2003,All,Colorectal Cancer,376,Cases
S08000032,Lanarkshire,Health Board,2002,All,Colorectal Cancer,357,Cases
S08000032,Lanarkshire,Health Board,2002,Female,Malignant Neoplasms,1580,Cases
S08000032,Lanarkshire,Health Board,2013,All,Colorectal Cancer,475,Cases
S08000032,Lanarkshire,Health Board,2011,Female,Breast Cancer,591,Cases
S08000032,Lanarkshire,Health Board,1998,All,Lung Cancer,547,Cases
S08000032,Lanarkshire,Health Board,2010,Female,Breast Cancer,541,Cases
S08000032,Lanarkshire,Health Board,2012,Female,Malignant Neoplasms,2093,Cases
S08000032,Lanarkshire,Health Board,2015,Female,Malignant Neoplasms,2047,Cases
S08000032,Lanarkshire,Health Board,2003,Female,Breast Cancer,458,Cases
S08000032,Lanarkshire,Health Board,2013,Female,Breast Cancer,574,Cases
S08000032,Lanarkshire,Health Board,1997,All,Colorectal Cancer,378,Cases
S08000032,Lanarkshire,Health Board,1998,Female,Breast Cancer,438,Cases
S08000032,Lanarkshire,Health Board,2000,Male,Malignant Neoplasms,1442,Cases
